Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
11450,61,25.5,7.6,2.8,8.5,31.9,1,2.8,45.5,1,1.4,74.1,0.7,2,2.8,2,0.7,0.2,1,1
11451,76,39,18.4,7.2,16.9,42.2,0.4,1.6,4.6,3.7,5,76.9,1.8,4.6,6.3,4.1,1.2,0.3,2.6,1
11452,99,42.1,23.1,8.9,19.6,46.8,0.7,2.2,13.6,3.9,5.4,73.5,1.8,4.5,6.3,3.6,1.9,0.7,3.3,1
11453,61,9.6,2.1,0.8,1.9,43,0.3,1.1,17.2,0.4,0.5,84,0.4,1.1,1.5,0.4,0.3,0.2,0.4,1
11454,48,15.1,7.5,2.9,5.7,49.6,0.2,0.6,11.3,1.8,3.2,58.2,1.5,2,3.5,0.7,0.4,0,0.8,1
11455,69,15,5.1,2.1,3.7,59.4,-0.4,-0.9,-11.4,1.3,2.1,59.7,2.9,3.8,6.2,0.2,0.2,2.6,0.9,1
11456,81,38.8,13.9,4.8,12.7,37.7,0.4,1.3,26.2,4.1,5.5,79.4,1.8,3.1,5.3,5.4,1.8,0.1,3,1
11457,57,15,5,2.2,4.4,47.3,-0.2,-0.4,9.8,0.9,1.2,74.2,0.6,1,1.7,1.2,0.6,0.1,0.5,1
11458,63,15,6.5,2.7,6.2,44.9,-0.3,-0.6,13.8,1.3,1.7,72.1,1,1.8,3.1,0.3,0.3,0.2,1,1
11459,64,14,7.1,2.5,4.7,53.6,0.3,0.6,32.7,1.5,1.9,86.8,1.2,1.9,3.2,0.9,0.4,0.1,0.8,1
11460,78,21.8,8.3,3.1,6.5,48.3,0.3,1,33.8,1.6,1.8,77.8,1,2.6,3.9,2.3,0.6,0.5,1.2,1
11461,56,6.4,1.6,0.6,1.7,36.5,0.2,0.5,2.7,0.2,0.4,67.5,0.6,0.5,0.9,0.2,0.1,0.3,0.3,1
11462,46,11.6,4.4,1.7,3.1,51.4,0.1,0.1,8.7,0.9,1.7,51.5,1.3,1.9,3,0.9,1,0.2,1.1,1
11463,53,8,2.7,1.1,3,39.5,0.2,0.4,35.9,0.4,0.5,68.8,0.4,1.7,2.1,0.5,0.4,0.2,0.7,0
11464,41,9.1,3.2,1.1,3.1,37.5,0.3,1,35,0.6,0.7,75.9,0.1,0.4,0.6,0.7,0.3,0.3,0.7,0
11465,69,26.9,11.4,4.6,9.1,50.9,0.1,0.3,6.5,2.1,3.7,54.9,2.6,3.8,6.8,1.1,0.7,0.2,1.2,1
11466,14,4.8,1.8,0.8,1.8,46.4,0.2,0.6,11.1,0.1,0.2,68.7,0.1,0.4,0.5,0.3,0.1,-0.1,0.2,0
11467,61,20,13.9,6,12.7,46.3,0.9,2,58.5,1.3,1.7,70.2,0.5,1.3,1.9,4.6,0.8,-0.4,2.3,1
11468,34,10.5,2.8,1,2.8,38.2,0.2,0.7,39.2,0.4,0.4,93.7,0,0.8,0.7,2.1,0.3,0,0.7,1
11469,93,22.6,8.2,3.2,7.1,45.2,0.3,0.6,32.3,1.5,2.2,67.8,0.9,3,4,2.3,0.8,0.3,2,1
11470,10,14.8,4,1.5,3.7,40.5,0.6,1.7,31.6,0.6,0.9,66,0.6,1.5,2.2,0.6,0.4,0.2,0.7,0
11471,65,19.2,7.9,3.2,5.9,54.8,0.2,0.6,-1.2,1.3,1.9,61.2,1.3,1.9,3.3,1.5,0.8,0.5,1.7,1
11472,46,16.8,5.8,2.1,5.4,38.1,0.4,1.3,21.9,1.2,1.9,63.2,0.9,1.6,2.5,2,0.5,0.2,0.9,1
11473,28,7.5,4.1,1.4,2.9,47,0.1,0.6,11.8,1.1,1.4,72,0.4,0.7,1.1,0.2,0.1,0.2,0.4,1
11474,81,26.9,12.4,5.1,9,59.8,0,-0.1,25.8,2.1,3.1,68.8,3.3,4.2,7.2,1.3,1.1,0.6,1.7,1
11475,59,24.5,9.5,3.5,7,50.8,0.2,0.9,15.2,2.6,3.4,80.4,1,2.8,3.6,3.6,1.3,0.2,1.9,0
11476,65,14.3,3.7,1.5,3.5,42.8,0.2,0.6,23.7,0.5,0.8,70.6,0.8,2.5,3.4,1.2,0.8,0.2,1,1
11477,58,26.8,12.7,5.2,9,56.9,-0.3,-0.6,19.7,2.4,3.9,52.5,2.4,4.2,6.7,0.9,0.6,0.7,1.9,1
11478,78,16.2,3.1,1.2,2.8,44.4,0.5,1,14.5,0.6,0.9,66.6,0.8,3.6,4.3,0.8,0.3,0.3,1.2,1
11479,55,6.7,2.5,0.9,2.1,44.2,0,-0.2,18.3,0.6,0.9,64.4,0.4,0.7,1.1,0.7,0.2,0.2,0.7,0
11480,66,9.3,3.8,1.4,3.5,40.1,-0.1,0.1,26.4,1,1.6,65.5,0.5,1,1.4,0.8,0.3,0,0.7,1
11481,64,18.6,5.1,2,4.2,46.4,0.5,1.2,29.6,0.6,1,73.4,0.7,2.5,3.1,1,0.6,0.2,1.3,1
11482,61,21.5,8,3.3,8.6,39.9,0.3,1.3,48.4,1.2,1.6,67.8,0.5,1.1,1.5,3.4,1,0,1.9,1
11483,86,18.1,10.7,4.4,7.5,57.9,-0.3,-1.2,30.6,2.5,4.6,45.4,2.4,3.5,6,1,0.9,0.4,2.5,1
11484,73,25.8,9.3,3.7,8.9,42.2,0.2,0.9,31.2,1.6,2.7,49.7,1.4,2.9,4.1,1.9,0.9,0.3,2.1,0
11485,68,16.4,5.7,2.2,5.4,42.1,0.6,1.6,38,1,1.3,79.1,0.6,2.6,2.9,0.8,0.2,0.2,0.6,1
11486,68,18.2,6.4,2.8,6.2,46,0.2,0.7,20.2,0.8,1.3,63.6,0.8,1.8,2.8,0.9,0.5,0.3,0.7,1
11487,64,57.5,21.8,8.4,17.7,50.4,0.8,2.3,23.8,3.9,5.3,73.8,2.3,5.8,8,6.5,2.4,1,3.2,1
11488,72,27.9,13.7,5.6,11.1,50,-0.1,0.2,26.8,2.4,3.5,58.5,1.5,2.7,4.7,2.4,1,0,2.6,0
11489,72,13.3,4.4,1.8,3.1,56.1,0.7,1.1,22.9,0.4,0.8,50.6,0.9,2.3,3.3,0.4,0.2,0.5,0.4,1
11490,23,9.2,1.7,0.6,1.6,38.6,-0.2,-0.5,12.9,0.3,0.5,74.1,0.7,1.2,1.9,0.2,0.2,0,0.2,1
11491,37,12.8,2.5,0.8,2.5,33.9,0.9,2.5,44.8,0.4,0.7,58.8,0.1,0.7,0.8,1.8,0.8,-0.1,0.5,0
11492,43,16.2,4.7,1.8,4.5,39.7,0.3,1,33.1,0.7,1.4,47,1,2.9,3.6,0.2,0.4,0.6,0.6,0
11493,48,6.1,1.1,0.4,1.4,31.4,0.5,1.4,32.4,0.1,0.1,71.9,0,0.2,0.3,0.8,0.2,-0.7,0.3,0
11494,59,14.7,6.5,2.4,5.1,47.2,0.5,1.3,29.3,1.4,2.5,67.6,2.1,3.1,5,0.6,0.3,0.6,1.4,0
11495,44,23.3,9.7,3.3,7.5,42.9,0.9,2.3,31.4,2,2.7,77.4,1,1.8,2.7,3.6,1.3,0.4,1.5,0
11496,49,17.2,7.4,2.5,5.1,50.2,1,2.8,38.5,1.4,1.8,73,1,1.6,2.5,0.5,0.7,0.3,0.4,1
11497,87,20.6,8.7,3.3,7.7,42.5,0.3,1.1,7.7,1.9,2.9,70.2,0.9,1.8,3,1.3,0.5,0.4,1.4,1
11498,58,16.1,6.4,2.5,6,39.9,0.4,1.4,20.4,1.1,1.4,73.4,0.1,0.9,0.9,2.4,0.7,0,1.4,0
11499,65,18.5,4.8,1.8,3.9,47.4,0.9,2.4,27.7,0.6,0.7,90,0.1,1.1,1.2,3.3,0.5,0,1.1,1
11500,96,38.5,12.6,4.7,10.6,43.9,0.6,1.9,36.4,2.3,3.4,73.1,2.9,5.9,9,3.2,1.2,0.5,2.2,1
11501,62,24.4,7.3,2.8,5.3,52.7,0.3,0.6,16.6,1.3,1.8,74.5,2.3,4.5,6.3,1.1,0.5,0.5,0.8,1
11502,64,15.8,7.5,2.9,5.5,51.9,-0.2,-0.7,6.1,1.7,2.7,60.4,1.4,2.9,4.5,1.4,0.2,0.4,1.7,1
11503,45,10.6,2.5,1,2.2,44.1,-0.3,-0.9,12.5,0.7,0.8,75.2,0.4,1.2,1.6,0.7,0.5,0.2,0.6,1
11504,81,15.7,11,3.8,6.9,55.8,0.1,0.1,17.8,2.6,3.9,68,1.5,2.4,3.8,0.8,0.5,0.5,1.2,1
11505,75,21.7,4.9,1.8,4.5,37.3,0.2,0.7,-0.2,0.9,1.2,75.6,0.2,2.4,2.1,4.6,1,0.3,1.6,1
11506,68,17.4,6.4,2.3,5.1,43.9,0.3,1.3,13.6,1.5,2.5,61.3,1.5,2.7,4.1,0.6,0.6,0.4,0.9,1
11507,55,18.9,5.1,2.1,5.1,43.8,0.3,1.1,10.7,0.7,0.9,80.2,1.1,2,3,1.6,0.5,-0.2,1.1,1
11508,47,21.3,8.3,3.4,7.2,46.1,0.3,0.7,24.9,1,1.6,63.4,0.9,1.8,2.7,3.7,1.1,0.2,1.5,1
11509,71,14.1,5.6,2,5,40.5,0.8,2.3,31.6,1,1.2,77,0.2,0.8,1.2,1.1,0.3,0.1,0.8,1
11510,62,9.8,4.7,1.8,3.3,54.9,0,0.2,11,1.2,1.7,68.4,1.4,2.9,4.4,0.1,0.1,0.4,0.6,1
11511,66,21.3,8.3,3.5,9.1,36.4,0.4,1.6,37.5,1.1,1.1,85.4,0.5,1,1.5,5.9,1.4,-0.2,1.5,0
11512,47,7.9,2.9,0.9,2,48.1,0,0,37.7,0.6,0.7,81.8,0.5,0.9,1.3,0.1,0.1,0.2,0.3,1
11513,68,21.9,7.5,2.8,5.8,48.6,0.3,1,1.6,1.6,2.6,57.4,1.5,3.9,5.8,2.3,1.2,0.2,1.6,1
11514,53,9.8,3.6,1.2,3.5,35.9,0.3,0.6,0.9,1.3,1.7,71.3,0.6,0.9,1.4,0.6,0.3,0.2,0.8,1
11515,67,18.5,6.4,2.3,5.3,43.4,0.8,2.1,14.6,1.2,2,62.2,0.3,1.1,1.5,2.7,0.8,0,0.9,1
11516,72,16.6,6.6,2.3,4.6,49.4,0.2,0.6,34.7,1.7,2.1,90.2,1,1.9,2.8,1.3,0.7,0.3,0.8,1
11517,76,17.3,6.8,2.7,6.9,38.9,0.2,0.5,20.9,1,1.2,82.8,1.2,1.6,2.9,1.6,0.4,-0.2,0.9,1
11518,84,18.1,7.3,2.7,5.9,47.4,-0.2,-0.4,21,1.7,2.6,67.2,1.4,1.6,2.9,0.8,0.4,0.3,1.3,1
11519,46,10.7,2.8,1,2.4,44.5,0.3,0.6,35.4,0.4,0.5,81.6,0.3,0.8,1.2,0.8,0.2,-0.8,0.4,0
11520,84,12.6,4,1.8,3.6,47.6,0.1,0,-2.6,0.5,0.9,50.4,0.4,0.8,1.2,2.1,0.5,-0.1,1.8,1
11521,64,22.1,8.2,3.1,6.7,47.1,0.4,1,-0.9,1.9,2.8,61.7,1.8,3.1,4.9,0.8,0.5,0.3,1.3,1
11522,36,14.6,5.8,2.1,6.1,35.2,0.7,2.4,25.4,0.7,1.1,61.8,0.5,2,2.6,1,0.6,0.4,0.9,0
11523,71,18.1,4.2,1.6,3.1,50.3,0.1,0.2,12.7,0.9,1.2,74.7,0.4,1.9,2.2,0.6,0.6,0.1,0.6,1
11524,52,15,5,2,4.5,43.6,0.2,0.6,10.3,0.7,0.8,85.3,0.3,1.2,1.6,1.3,0.6,0.3,0.7,1
11525,45,5.1,1.8,0.8,1.5,49.1,-0.5,-1.1,1.7,0.4,0.6,66.3,0.4,0.4,0.8,0.1,0.2,0.2,0.3,1
11526,66,23.9,10.6,4.3,9.4,45.1,0.4,1.2,38.1,1.3,1.4,87.8,0.8,2,2.8,2.8,1.4,-0.1,1.8,0
11527,59,14.7,7.4,2.6,5.8,43,0.2,0.2,14.3,2.1,2.7,74.9,0.9,1.6,2.6,2.4,0.5,0.4,2.1,1
11528,82,48.8,16.4,6.7,13.6,50.7,0.9,2.5,29.7,2.3,3.5,67.5,2.3,6.1,8.9,4.6,1.5,0.6,2.4,1
11529,76,21.7,7.1,2.4,5.3,42.8,0.1,0.4,5.6,2.4,3.4,71.7,1.5,2.9,4.5,2.1,0.8,0.4,1.4,1
11530,54,19.5,8.1,3,6.6,43.7,-0.3,-0.4,9.5,2.5,3.7,72.7,2.4,2,4,1.6,0.7,0.2,1.7,0
11531,88,32.5,15.8,6.9,12.3,56.8,0.2,0.3,16.2,2.3,3.9,61.7,4,6.4,10.7,1.7,1.2,0.7,2.2,1
11532,70,10.2,3.4,1.2,2.9,42.9,0.5,1.5,20.8,0.6,0.9,68.9,1.5,2.9,4.5,0.1,0.5,0.3,0.5,1
11533,38,17.1,6.4,2.6,5.4,45.8,0.4,1.1,20.2,1,1.5,71,1.5,1.5,3,0.5,0.6,0.3,1,1
11534,40,9.6,6.2,2.5,4.3,56.9,-0.2,-0.7,13.3,1.5,2.3,70.6,1,0.8,1.7,1.7,1.4,0.1,1.5,1
11535,47,15,6.4,2.4,5,46.1,-0.4,-1,-10.6,2.4,3.3,71.5,1,1.5,2.5,1.1,0.6,0.2,1.8,1
11536,70,30.5,12.2,5.5,11.6,48.3,0.4,1,38.5,1,1.4,75.1,2.8,3.6,6.5,0.6,0.8,0.4,1.4,1
11537,38,11.5,3.9,1.6,3.6,43.3,0.3,0.3,-2.4,0.7,1.3,62.1,1.3,2,3.3,0.1,0.2,0.4,0.5,1
11538,74,16.4,5.6,2.3,4.7,48.6,-0.1,-0.2,14.4,1.4,1.8,73.4,0.6,2.9,3.1,1.5,0.7,0.5,1.4,1
11539,33,7.6,1.6,0.6,1.9,33.6,-0.4,-0.9,-0.2,0.4,0.7,64.4,0.3,0.5,0.8,0.4,0.3,0,0.4,0
11540,72,22,8.4,2.9,6.1,49.3,0.4,1.3,13.9,2,2.5,87.5,0.8,2.2,3.2,3.7,0.7,0.1,1.7,0
11541,58,18.5,8.7,3.3,8.4,37.6,0.3,1,5.1,1.8,2.4,73.3,1.1,2.4,3.4,0.5,0.6,0.2,1.2,1
11542,67,20.6,7.2,2.9,5.5,49.9,0,0.1,2.5,1.5,2.2,68.9,1.3,4.1,5.6,1.1,0.5,1,1,1
11543,49,12,2.8,1,2.6,40.8,0.2,0.7,1.6,0.4,0.5,72.6,0.2,1.8,1.7,0.9,0.6,0.2,0.9,1
11544,37,7.9,1.4,0.6,1.8,31.1,0.3,1.2,12.7,0.1,0.2,62.5,0.1,0.7,0.7,1.7,0.4,-0.2,0.6,1
11545,46,12.3,6.1,2.4,3.5,62.7,0,-0.3,0.6,1.1,1.5,77.9,0.9,1.5,2.6,0.3,0.4,0.4,0.7,1
11546,112,38.6,20.8,8.8,16.3,58.8,0.5,1.3,10,3.2,5.1,62.5,5.5,6,11.8,1.7,0.9,1.3,1.8,1
11547,72,28.3,15.9,6.5,12.2,56,0.6,1.6,20.7,2.7,4,65.2,2.2,3.4,5.7,1,0.6,0.4,2.1,1
11548,89,16.1,5.5,1.9,4.3,43.2,0.4,1.1,24,1.6,1.9,85.4,0.8,1.4,2.2,1.7,0.7,0.2,1.2,1
11549,97,25.2,11,4.2,9,46.7,0.6,2,25.7,2,3.1,65,1.8,2.3,4,1.3,1.1,0.4,1.2,1
11550,55,6.5,1.2,0.4,1.1,40.2,0,0.1,18.5,0.2,0.2,73.9,0.2,0.5,0.7,0.3,0.4,-0.4,0.2,0
11551,49,11.3,3.6,1.3,2.9,44.9,0.4,1.3,26.2,0.7,0.8,75.7,0.5,1,1.5,1.3,0.4,0.1,0.8,1
11552,74,23.1,12.2,4.7,10,51.8,0.4,1.5,33.3,2.4,3.8,61.8,0.8,2.3,3.3,2.6,1.4,0.2,2.5,1
11553,45,21,9.6,3.7,7.5,48.3,0.1,0.6,6.3,1.9,2,104.9,1.5,3.2,4.6,2,0.7,0.2,1.2,1
11554,42,9.7,3.5,1.3,3.4,39.4,-0.2,-0.1,6.5,0.8,1,77,0.9,1,1.8,1.2,0.5,-0.1,0.7,1
11555,51,12.2,4.4,1.7,4,41,0,0.4,38.3,0.7,1.1,70.2,1.3,1.4,2.6,0.7,0.4,0.2,0.9,1
11556,39,10.6,4.8,1.9,3.8,50.6,0,-0.3,3.7,0.9,1.5,63.8,0.6,1.4,2,0.2,0.4,0.1,0.6,1
11557,60,11.6,3.3,1.3,3.1,40.9,0.3,0.8,31.8,0.6,0.9,69.4,0.6,1.2,1.9,2.2,0.4,0,0.8,1
11558,37,19.4,7.2,2.8,5.4,51.5,0.2,0.5,-10.4,1.3,2.1,59.2,1.6,2.1,3.9,0.8,0.7,0.8,1.3,1
11559,55,14,4.8,2,2.9,65.3,-0.5,-1.3,-3,1.5,2.2,70.5,1.3,1.7,2.9,1,0.7,0.2,1.1,0
11560,57,18.5,10.2,3.8,7.8,48.2,0.1,0.5,38.6,2.5,3.3,75.5,1.6,1.4,2.7,3.2,1.9,0.2,1.2,1
11561,53,17.5,3.2,1.4,3,45.6,0,0.3,24.1,0.4,0.7,62.5,1,2.6,3.8,0.7,0.4,0.4,0.5,1
11562,78,21.8,7.4,2.7,5.5,46.7,0.4,1.2,14.8,1.9,3,66.9,1.9,4.4,6.2,1.4,0.6,0.2,1,1
11563,58,11.7,5.5,1.7,3.9,45.1,0,0,2.6,2,2.5,79.8,0.2,1.1,1.2,1.9,0.6,-0.4,1.6,1
11564,76,31.6,14.9,6,13.1,45.6,0.4,1.2,20.7,2.3,4,59,2.2,3.4,5.9,1.5,0.7,0.4,2.1,1
11565,40,21.3,9.4,3.4,7.6,43.9,0.4,1,9.5,2,2.8,71.9,1.1,2.3,3.6,1.2,0.6,0.1,1.4,0
11566,63,8.8,3.8,1.3,3.1,45.2,-0.3,-0.7,36.8,1.3,2,76.6,0.5,0.8,1.3,1.3,0.3,-0.3,1.4,1
11567,50,15,9,3,8.2,35.7,1.2,3.4,28.6,1.6,1.8,92.9,0.1,0.8,0.9,1.5,0.3,0,0.9,0
11568,67,20.5,9.2,3.6,9.2,38.4,0.3,1,35.3,1.3,1.5,88.4,0.6,1.4,1.9,5,1,0.1,2.4,1
11569,69,32.2,14.8,6.3,12.8,50.1,0.4,1.2,0.3,1.7,2.6,64.6,2.6,4.1,6.7,1.9,1.1,0.4,1.7,1
11570,94,19.3,12.3,4.1,10.1,41.4,0.2,0.6,8,4.1,5.3,81.9,0.9,1.7,2.7,4.5,1.1,0.2,3.8,1
11571,71,18.3,6.9,2.6,5.5,47.1,0.3,1.2,-4.1,1.3,1.8,71.1,1.2,1.6,2.9,0.8,0.7,0.8,1,1
11572,64,17.4,5.2,1.8,4.8,35.9,0.6,2.1,40.8,1.2,1.3,79.2,0.2,1.3,1.5,2.2,0.5,0,1.4,1
11573,71,13.2,5.1,2,4.7,42.6,-0.3,-0.8,-11.5,1.2,2,58.7,2,0.8,2.4,0.7,0.3,0.3,1.1,1
11574,106,23.4,9.7,4.1,9.4,43.9,0.4,1.2,18.7,1.3,1.8,74.8,0.6,2.2,2.9,2.9,0.9,0.2,1.9,1
11575,67,24.8,8.4,3,7.1,42.5,0.5,1.5,16.6,1.6,2.4,71.4,1.5,3.4,5,2.8,0.9,0.2,1.8,1
11576,82,45.1,19.6,7.7,14.6,54.5,0.4,1.4,36,3.6,4.9,69.4,2.9,7.6,11.2,3.6,1.8,1.1,3.5,1
11577,52,12.9,3.4,1.5,2.9,50.1,-0.2,-0.3,4.6,0.4,0.5,79.8,0.1,0.9,1,0.8,0.3,0,0.4,1
11578,43,11.1,2.9,1.1,3.2,34.7,0.1,0.5,21.3,0.5,0.9,70.9,0.2,0.7,1,1.1,0.3,-0.4,1,0
11579,37,12.1,4.3,1.7,3.8,47.6,-0.1,0,10.4,0.8,0.9,79.8,0.5,1.3,1.9,1.3,0.4,0.1,0.7,1
11580,69,25.9,11.6,4.6,9,50.3,0,0.3,2,3.1,4.5,67.7,3.4,5.1,8.9,1.4,0.7,0.6,1.8,1
11581,73,21.3,5.2,2.3,4.2,50.7,-0.5,-1.5,-2.5,1.4,2.4,58.1,2.9,3.7,6.6,0.5,0.4,0.4,0.7,1
11582,81,28.9,8,2.7,5.7,46.1,0.5,1.3,31.8,2,2.7,75.2,1.5,3.7,5.7,2.8,1.5,0.4,1.1,1
11583,69,21.1,7.7,2.7,6,43.5,0.5,1.4,14.6,1.9,2.6,69.2,1.3,2.1,3.3,1.9,0.9,0.1,1.7,1
11584,79,16.1,9.1,3.6,6.7,52.4,0.2,0.4,-4.8,2,3.1,66.6,2.8,2.8,5.4,0.2,0.3,1.1,1.2,1
11585,61,20,7.2,2.6,5.5,46.5,0.3,0.9,13,1.9,2.8,66.1,1.1,2.3,3.4,1.4,0.9,0.2,2,1
11586,71,20.9,11.6,4.8,11.5,41.2,0.8,2.3,42.6,1.7,1.9,85.6,0.5,2.5,3,1.9,0.4,0.1,1.4,1
11587,45,4.8,1.5,0.6,1.3,44.3,-0.2,-0.6,-14.8,0.5,0.8,70.5,1,0.8,1.5,0,0,0.4,0.3,1
11588,55,12,2.6,1.1,3.2,34.4,0.4,1.4,33.1,0.3,0.4,64.7,0.5,0.7,1.2,1.6,0.7,-0.3,0.6,1
11589,64,18.4,6.6,2.6,6.7,38.4,0.7,2.2,49.8,0.9,1.2,68.4,0.5,1.7,2.1,2.8,0.6,0.1,1.2,1
11590,42,11.8,6,2.3,5.5,41.9,0.1,0.5,31.7,0.8,0.9,85.1,0.6,1,1.4,0.6,0.4,0.2,0.6,1
11591,67,10.1,3.7,1.4,3.1,43.9,0,0.2,-6.5,0.8,1.1,70.3,0.3,0.6,0.9,0.9,0.5,0,0.6,1
11592,95,27.5,9.7,3.5,8.1,42,0.4,1.2,42.4,1.8,2.3,78.3,1,2,2.8,3.9,1.2,0.1,1.9,1
11593,78,14.7,5.5,2,4,51,0,0,15.9,1.4,1.6,88.7,0.5,1.5,1.9,1.3,0.4,0.1,1.1,0
11594,77,36.9,12.2,4.7,9.9,47.6,1,3,36.4,1.8,2.3,77.4,1.2,3.9,4.9,2.4,1.1,0.3,2.2,1
11595,93,17.2,7.4,2.8,6.6,40,0.3,0.9,18.2,1.7,2.4,70.9,1,2,2.7,2.2,0.6,0.2,1.3,1
11596,90,34.5,17.1,7.3,15.5,48.5,0.2,0.9,-10.3,2.1,2.8,81,0.8,2.9,3.7,10.5,2.1,0.2,4.7,1
11597,47,8.8,3.6,1.2,3.2,34.4,0.4,1.4,30.7,1.3,1.2,104.7,0,0.3,0.4,2.7,1,-1,0.9,0
11598,69,18.6,6.8,3,6,50.8,0.3,0.8,18,0.9,1.3,65.9,1.2,2.1,3.3,0.6,0.6,0.3,1,1
11599,41,22.9,10,4.1,9.1,45.5,0.3,0.7,11.8,1.6,2.1,71.5,1.4,2.4,3.9,2.5,0.8,0.3,2.4,0
11600,102,26.3,17.3,7,14.4,49.6,-0.1,-0.1,31.8,3.2,4.8,72.7,2.5,3.2,5.7,0.4,0.5,0.4,1.6,1
11601,59,11.5,3.6,1.4,2.5,54.2,0,0.1,38.3,0.6,0.9,66.1,0.8,3.1,3.9,0.5,0.4,0.1,0.7,1
11602,72,11.8,3.1,1.1,2.5,47.2,-0.3,-0.5,4.7,1,1.7,53.4,2.5,3.2,5.7,0.4,0.4,0.6,0.5,1
11603,30,6.3,1.3,0.6,1.4,39.9,0,-0.2,4.8,0.1,0.2,61.8,0.5,0.8,1.2,0.2,0.1,0.2,0.3,1
11604,67,31.2,14.3,4.9,10.3,48.7,0.3,1,20.1,4.1,5.6,75.4,1.5,3.7,5.5,2,1.4,0.5,1.9,1
11605,32,9,2,0.8,2.2,36.1,0.1,0.6,3.6,0.3,0.4,77,0.7,1,1.8,0.4,0.2,0.2,0.3,0
11606,70,17.7,6,3,5.9,49.8,0,0.3,2.2,0.5,1,44.8,1.1,2.6,3.6,0.5,0.6,0.4,1,1
11607,64,8.1,2.4,1.2,2.6,44.1,0.2,0.7,11,0.2,0.4,55,0.4,0.5,0.9,1.3,0.3,0.2,0.5,0
11608,69,29.7,18.1,6.8,15.6,42.9,-0.2,-0.2,26.1,5,6.8,75.9,3.2,4.1,7.1,2,0.6,0.8,2.3,1
11609,77,9.2,3.7,1.5,3.3,45.2,0.1,0.2,38.7,0.5,0.8,59.9,0.5,0.9,1.2,1,0.4,-0.2,0.3,1
11610,55,19.2,5.1,1.9,4.3,44.5,0.2,0.7,32.6,0.9,1.3,75.4,0.7,1.7,2.5,1.9,1.2,0.3,1.5,1
11611,40,10.2,2.8,1.2,2.9,42.2,0.4,1.1,8.4,0.2,0.4,61.9,0.4,1.4,2,0.3,0.1,0.1,0.8,1
11612,77,26,12.4,4.8,10.3,44.7,1,2.3,31.5,2.1,3.2,67.3,2.2,3.6,5.9,0.6,0.9,0.5,1,1
11613,59,10.9,3.6,1.4,2.6,49.2,-0.4,-1.4,12.4,1.3,1.7,75.2,1.8,1.3,2.9,0.3,0.3,0.3,0.7,1
11614,61,19.6,4.2,1.8,4,43.8,0,0.1,7,0.8,1.4,59.3,1.5,1.8,3.2,1.4,0.5,0.8,0.9,1
11615,97,37.3,13.2,5.2,13.9,34.9,1.1,3,36.2,1.8,2.5,73.9,0.5,2.4,2.9,4,0.9,0.2,2.6,1
11616,47,11.7,2.9,1,3.5,31.4,0.9,2.9,23.2,0.4,0.7,64.5,0.6,1,1.7,0.5,0.3,0.1,0.3,0
11617,60,14.1,5.6,2.6,5.8,43.6,0.2,0.5,21.2,0.3,0.6,53,0.8,1.9,3,0.6,0.6,0.2,1,0
11618,81,33,10.1,3.9,11.1,35.1,1.2,3.5,54.1,1.3,1.7,70.5,0.8,1.8,2.7,3.7,1.6,0.2,2,1
11619,68,13.9,3.6,1.4,3.1,44.3,0,-0.2,19.5,0.7,0.9,71.2,0.3,1.1,1.4,1.5,0.6,0.2,0.9,1
11620,66,31.3,13.8,5,12,41.2,0.4,1.4,45.8,2.6,2.5,124.9,0.8,2.9,4.1,2.2,1.1,0.1,2,0
11621,102,41.9,17.7,6.3,14.8,43,0.6,1.8,28.1,4.4,5.5,81.4,2.3,5.7,8.3,4.7,1.5,0.4,3.4,1
11622,25,4.9,2.2,0.8,1.9,41.9,0,0.2,14.9,0.5,0.7,71.3,0.1,0.4,0.5,0.7,0.5,-0.1,0.8,0
11623,60,11.2,4.7,1.7,4.4,39.5,0.3,0.9,3.7,1.1,1.3,87.5,0.3,1,1.3,0.5,0.3,0.2,0.8,1
11624,79,29.1,14.1,5.5,10.7,52.5,0,0.2,15.5,2.7,3.8,74.3,2.4,3.5,5.6,2.3,1.3,0.4,2.3,1
11625,55,23.7,7.6,2.6,5.7,46.1,0.6,1.6,4.5,2.1,2.7,80.2,1.2,2.9,3.7,1.8,0.4,0.2,1.7,1
11626,65,16.8,7.2,2.6,6.8,37.7,1.4,3.6,64.8,0.9,1.2,78.8,0.2,1.3,1.4,1.2,0.4,0.2,1.3,1
11627,61,37.5,16.9,6,13.2,45.9,0.7,2,24.7,3.5,4.8,76.1,1.3,3.6,4.8,3.1,1.8,0.6,2.3,1
11628,71,10.6,3.4,1.4,3.4,42,0.1,0.6,24.9,0.5,0.7,73.1,0.9,1.9,2.7,0.4,0.2,0.3,0.4,0
11629,32,12.1,4.2,1.8,3.6,48.6,0,0.1,33.5,0.4,0.6,70.3,1.2,2.8,4.4,0.7,0.3,0.4,0.4,1
11630,53,11.6,4.3,1.8,4.1,41.8,0.6,1.6,39,0.5,0.7,64.8,0.9,1.6,2.5,0.2,0.3,0.2,0.7,1
11631,50,16.4,7.8,3.5,6.1,56.3,0,-0.4,19.8,0.7,0.9,68.8,1.5,3.2,4.5,0.1,0.1,0.6,0.5,0
